fixture_id,match_date,match_time,home_team,away_team,league,source_name,source_type,market_home_odds,market_draw_odds,market_away_odds,price_captured_at_utc,source_quality
fd_SP2_2026-05-18_Leganes_Huesca,2026-05-18,19:30,Leganes,Huesca,SP2,football_data_average_market_proxy,delayed_market_proxy,1.95,3.29,3.57,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-16_Karagumruk_Alanyaspor,2026-05-16,15:00,Karagumruk,Alanyaspor,T1,football_data_bet365_proxy,delayed_market_proxy,2.65,3.2,2.57,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-16_Karagumruk_Alanyaspor,2026-05-16,15:00,Karagumruk,Alanyaspor,T1,football_data_max_market_proxy,delayed_market_proxy,2.9,3.4,2.6,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-16_Karagumruk_Alanyaspor,2026-05-16,15:00,Karagumruk,Alanyaspor,T1,football_data_average_market_proxy,delayed_market_proxy,2.66,3.26,2.46,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-16_Gaziantep_Buyuksehyr,2026-05-16,18:00,Gaziantep,Buyuksehyr,T1,football_data_bet365_proxy,delayed_market_proxy,4.1,4.33,1.66,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-16_Gaziantep_Buyuksehyr,2026-05-16,18:00,Gaziantep,Buyuksehyr,T1,football_data_max_market_proxy,delayed_market_proxy,4.1,4.5,1.8,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-16_Gaziantep_Buyuksehyr,2026-05-16,18:00,Gaziantep,Buyuksehyr,T1,football_data_average_market_proxy,delayed_market_proxy,3.9,4.09,1.7,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-16_Samsunspor_Goztep,2026-05-16,18:00,Samsunspor,Goztep,T1,football_data_bet365_proxy,delayed_market_proxy,2.4,3.5,2.7,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-16_Samsunspor_Goztep,2026-05-16,18:00,Samsunspor,Goztep,T1,football_data_max_market_proxy,delayed_market_proxy,2.4,3.8,2.85,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-16_Samsunspor_Goztep,2026-05-16,18:00,Samsunspor,Goztep,T1,football_data_average_market_proxy,delayed_market_proxy,2.32,3.45,2.72,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Kayserispor_Konyaspor,2026-05-17,15:00,Kayserispor,Konyaspor,T1,football_data_bet365_proxy,delayed_market_proxy,1.86,3.8,3.6,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Kayserispor_Konyaspor,2026-05-17,15:00,Kayserispor,Konyaspor,T1,football_data_max_market_proxy,delayed_market_proxy,1.91,4.0,3.7,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Kayserispor_Konyaspor,2026-05-17,15:00,Kayserispor,Konyaspor,T1,football_data_average_market_proxy,delayed_market_proxy,1.87,3.68,3.53,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Antalyaspor_Kocaelispor,2026-05-17,18:00,Antalyaspor,Kocaelispor,T1,football_data_bet365_proxy,delayed_market_proxy,1.49,4.2,5.75,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Antalyaspor_Kocaelispor,2026-05-17,18:00,Antalyaspor,Kocaelispor,T1,football_data_max_market_proxy,delayed_market_proxy,1.57,4.2,6.5,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Antalyaspor_Kocaelispor,2026-05-17,18:00,Antalyaspor,Kocaelispor,T1,football_data_average_market_proxy,delayed_market_proxy,1.5,3.97,5.88,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Fenerbahce_Eyupspor,2026-05-17,18:00,Fenerbahce,Eyupspor,T1,football_data_bet365_proxy,delayed_market_proxy,1.22,6.25,9.0,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Fenerbahce_Eyupspor,2026-05-17,18:00,Fenerbahce,Eyupspor,T1,football_data_max_market_proxy,delayed_market_proxy,1.28,6.5,11.0,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Fenerbahce_Eyupspor,2026-05-17,18:00,Fenerbahce,Eyupspor,T1,football_data_average_market_proxy,delayed_market_proxy,1.23,5.9,9.53,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Kasimpasa_Galatasaray,2026-05-17,18:00,Kasimpasa,Galatasaray,T1,football_data_bet365_proxy,delayed_market_proxy,3.75,3.5,1.91,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Kasimpasa_Galatasaray,2026-05-17,18:00,Kasimpasa,Galatasaray,T1,football_data_max_market_proxy,delayed_market_proxy,4.1,3.7,1.95,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Kasimpasa_Galatasaray,2026-05-17,18:00,Kasimpasa,Galatasaray,T1,football_data_average_market_proxy,delayed_market_proxy,3.67,3.52,1.88,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Trabzonspor_Genclerbirligi,2026-05-17,18:00,Trabzonspor,Genclerbirligi,T1,football_data_bet365_proxy,delayed_market_proxy,3.25,3.5,2.1,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Trabzonspor_Genclerbirligi,2026-05-17,18:00,Trabzonspor,Genclerbirligi,T1,football_data_max_market_proxy,delayed_market_proxy,3.25,3.75,2.45,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
fd_T1_2026-05-17_Trabzonspor_Genclerbirligi,2026-05-17,18:00,Trabzonspor,Genclerbirligi,T1,football_data_average_market_proxy,delayed_market_proxy,2.96,3.55,2.15,2026-05-16T13:04:06.373487+00:00,free_delayed_fixture_odds_proxy
